,IT0001233417,IT0005599938,IT0005211237,IT0005610958,FR0010451203,FR0010313833,FR0013176526,FR0000051732,FR0010386334,FR0014008VX5,FR00140006O9,DE000KSAG888,DE000A1DAHH0,DE0006047004,DE0006202005,DE0006095003,DE000A161408,DE000A0TGJ55,DE0005470405,DE000A1PHFF7,DE0005194062,DE000A0WMPJ6,DE0006969603,Total
2023-09-11,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,1.02,0.52,0.0,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140000000000001
2023-09-10,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.52,0.51,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2023-09-09,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.52,0.51,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2023-09-08,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.52,0.51,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2023-09-07,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.52,0.51,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53
2023-09-06,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52
2023-09-05,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62
2023-09-04,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61
2023-09-03,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.87,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
2023-09-02,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.87,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
2023-09-01,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.87,0.0,0.0,0.0,0.9,0.46,0.51,0.62,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
2023-08-31,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.87,0.0,0.0,0.0,0.9,0.46,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47
2023-08-30,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.76,0.0,0.0,0.0,0.83,0.46,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29
2023-08-29,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.76,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26
2023-08-28,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2023-08-27,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2023-08-26,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2023-08-25,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-08-24,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-08-23,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.62,0.0,0.0,0.0,0.83,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-08-22,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.53,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
2023-08-21,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
2023-08-20,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
2023-08-19,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
2023-08-18,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
2023-08-17,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
2023-08-16,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
2023-08-15,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41
2023-08-14,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34
2023-08-13,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
2023-08-12,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
2023-08-11,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
2023-08-10,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
2023-08-09,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.52,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
2023-08-08,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.49,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999
2023-08-07,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.49,0.51,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26
2023-08-06,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33
2023-08-05,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33
2023-08-04,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33
2023-08-03,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.51,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34
2023-08-02,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48
2023-08-01,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48
2023-07-31,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52
2023-07-30,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-07-29,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-07-28,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-07-27,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52
2023-07-26,0.0,0.0,0.0,0.0,1.63,0.0,0.46,0.0,0.0,0.0,0.0,0.96,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
2023-07-25,0.0,0.0,0.0,0.0,1.59,0.0,0.46,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2023-07-24,0.0,0.0,0.0,0.0,1.59,0.0,0.46,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2023-07-23,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001
2023-07-22,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001
2023-07-21,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001
2023-07-20,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.06,0.51,0.51,0.49,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220000000000001
2023-07-19,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-07-18,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-07-17,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-07-16,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-07-15,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38
2023-07-14,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33
2023-07-13,0.0,0.0,0.0,0.0,1.59,0.0,0.52,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33
2023-07-12,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.51,0.51,0.57,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2023-07-11,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.51,0.51,0.67,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89
2023-07-10,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.51,0.51,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94
2023-07-09,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.51,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
2023-07-08,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.51,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
2023-07-07,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.51,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
2023-07-06,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2023-07-05,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2023-07-04,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88
2023-07-03,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2023-07-02,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
2023-07-01,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
2023-06-30,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.51,0.7,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
2023-06-29,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.51,0.69,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81
2023-06-28,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.51,0.51,0.78,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2023-06-27,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.51,0.78,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
2023-06-26,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68
2023-06-25,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14
2023-06-24,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14
2023-06-23,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14
2023-06-22,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09
2023-06-21,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96
2023-06-20,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
2023-06-19,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59
2023-06-18,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59
2023-06-17,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59
2023-06-16,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59
2023-06-15,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6599999999999997
2023-06-14,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6300000000000003
2023-06-13,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7899999999999996
2023-06-12,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9899999999999998
2023-06-11,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069999999999999
2023-06-10,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069999999999999
2023-06-09,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069999999999999
2023-06-08,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379999999999999
2023-06-07,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.51,0.51,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.569999999999999
2023-06-06,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.51,0.51,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71
2023-06-05,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-06-04,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-06-03,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-06-02,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-06-01,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-05-31,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-05-30,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45
2023-05-29,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
2023-05-28,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
2023-05-27,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.51,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
2023-05-26,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.47,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28
2023-05-25,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.47,0.51,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12
2023-05-24,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.47,0.49,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28
2023-05-23,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.47,0.49,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23
2023-05-22,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.47,0.49,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170000000000001
2023-05-21,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.47,0.49,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170000000000001
2023-05-20,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.47,0.49,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170000000000001
2023-05-19,0.0,0.0,0.0,0.0,1.79,0.49,0.0,0.0,0.0,0.0,0.0,0.64,0.47,0.49,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660000000000001
2023-05-18,0.0,0.0,0.0,0.0,1.79,0.49,0.0,0.0,0.0,0.0,0.0,0.59,0.51,0.49,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67
2023-05-17,0.0,0.0,0.0,0.0,1.87,0.49,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.49,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74
2023-05-16,0.0,0.0,0.0,0.0,1.87,0.57,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005
2023-05-15,0.0,0.0,0.0,0.0,1.93,0.66,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959999999999999
2023-05-14,0.0,0.0,0.0,0.0,1.8,0.59,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
2023-05-13,0.0,0.0,0.0,0.0,1.8,0.59,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
2023-05-12,0.0,0.0,0.0,0.0,1.8,0.59,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
2023-05-11,0.0,0.0,0.0,0.0,1.76,0.61,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.51,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74
2023-05-10,0.0,0.0,0.0,0.0,1.6,0.61,0.0,0.0,0.0,0.0,0.0,0.58,0.51,0.58,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
