,-077-,5493002N1IVX6KHGYO08,213800B4PLJI84A5MF35,54930030NRYV5EVS2N02,51N7JKSPTG5EBVF38I88,ZKNTRMKPV369G3GYL686,-096-,549300I3U59T2U620T86,549300X6BK8XW1RP4G25,5493007EH2ZGRVN96H04,549300EJ1ZB4YYIOMD56,549300LPS48DJ96NXT15,6BS8JLEICI3VGJ264L55,LO3UDTZUG0RICVPFGQ53,549300DCU7KOL83B3B08,549300ARVD4LVNCUBN81,549300KKLDTNOIW0NU52,549300C4RWHVOOSD9T96,0M6M8M9HXLW8D3AU0N32,TNWE6LERP1CI9IDAZB80,549300RK1FB0VMTPD087,549300LVXYIVJKE13M84,Total,Market_capitalization
2023-12-20,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-19,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-18,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-17,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-16,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-15,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-14,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-12-13,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-12,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-11,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-10,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-09,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-08,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,0.49,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3580000000.0
2023-12-07,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.57,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3580000000.0
2023-12-06,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.7,0.49,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6599999999999997,3580000000.0
2023-12-05,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.83,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7799999999999994,3580000000.0
2023-12-04,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.83,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7799999999999994,3580000000.0
2023-12-03,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3580000000.0
2023-12-02,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3580000000.0
2023-12-01,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3580000000.0
2023-11-30,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,3580000000.0
2023-11-29,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2300000000000004,3580000000.0
2023-11-28,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2300000000000004,3580000000.0
2023-11-27,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-26,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-25,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-24,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-23,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-22,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-21,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-20,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3200000000000003,3580000000.0
2023-11-19,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4400000000000004,3580000000.0
2023-11-18,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4400000000000004,3580000000.0
2023-11-17,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.49,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4400000000000004,3580000000.0
2023-11-16,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.59,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3580000000.0
2023-11-15,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.59,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5599999999999996,3580000000.0
2023-11-14,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.59,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3580000000.0
2023-11-13,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-12,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-11,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-10,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-09,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-08,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.7,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8599999999999994,3580000000.0
2023-11-07,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,3580000000.0
2023-11-06,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.69,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,3580000000.0
2023-11-05,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7700000000000005,3580000000.0
2023-11-04,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7700000000000005,3580000000.0
2023-11-03,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7700000000000005,3580000000.0
2023-11-02,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880000000000001,3580000000.0
2023-11-01,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3580000000.0
2023-10-31,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3580000000.0
2023-10-30,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.7,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,3580000000.0
2023-10-29,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-28,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-27,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-26,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-25,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-24,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-23,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,3580000000.0
2023-10-22,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6500000000000004,3580000000.0
2023-10-21,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6500000000000004,3580000000.0
2023-10-20,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.61,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6500000000000004,3580000000.0
2023-10-19,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-10-18,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-10-17,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-10-16,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3580000000.0
2023-10-15,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3580000000.0
2023-10-14,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3580000000.0
2023-10-13,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3580000000.0
2023-10-12,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998,3580000000.0
2023-10-11,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998,3580000000.0
2023-10-10,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9699999999999998,3580000000.0
2023-10-09,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,3580000000.0
2023-10-08,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,3580000000.0
2023-10-07,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,3580000000.0
2023-10-06,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,3580000000.0
2023-10-05,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,3580000000.0
2023-10-04,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-10-03,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-10-02,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-10-01,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-30,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-29,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-28,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-27,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-26,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-25,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3580000000.0
2023-09-24,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-23,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-22,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-21,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-20,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-19,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3580000000.0
2023-09-18,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,3580000000.0
2023-09-17,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,3580000000.0
2023-09-16,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,3580000000.0
2023-09-15,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,3580000000.0
2023-09-14,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3580000000.0
2023-09-13,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-12,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-11,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-10,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-09,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-08,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-07,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-06,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-05,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-04,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-03,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-02,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-09-01,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3580000000.0
2023-08-31,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-30,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-29,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-28,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-27,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-26,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-25,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-24,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-23,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,3580000000.0
2023-08-22,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500000000000002,3580000000.0
2023-08-21,0.0,0.38,0.92,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,3580000000.0
2023-08-20,0.0,0.38,0.92,0.0,0.19,0.0,0.0,0.18,0.19,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6399999999999997,3580000000.0
2023-08-19,0.0,0.38,0.92,0.0,0.19,0.0,0.0,0.18,0.19,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6399999999999997,3580000000.0
2023-08-18,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,3580000000.0
2023-08-17,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,3580000000.0
